           
Qz[1/Angstrom]	log scale 
R/RF[Reflectivity normalized by the Fresnel reflectivity]	

Qz      R/RF            Err
0.06046	1.48564E6	18255.36434
0.06046	1.37897E6	50210.78953
0.06117	1.35751E6	51199.53255
0.06117	1.35692E6	17930.57911
0.06188	1.3083E6	51658.6294
0.06188	1.29622E6	18011.53837
0.06259	1.15572E6	17465.33716
0.06259	1.16126E6	49979.76833
0.0633	1.04679E6	17068.37884
0.0633	1.0106E6	47877.80685
0.06401	965297.17722	16820.21689
0.06401	949974.34049	47636.15427
0.06472	854782.57707	16240.14501
0.06544	767885.04334	15779.94044
0.06615	697589.27461	15418.51166
0.06686	638619.44626	15120.69877
0.06757	605464.49967	15080.381
0.06828	574030.76167	15047.1375
0.06899	537182.84481	14893.04448
0.0697	498679.77716	14686.32095
0.07041	505177.40229	15132.84989
0.07113	506928.62113	3851.40389
0.07113	513712.96264	15604.51744
0.07184	520624.06282	16059.53275
0.07184	509028.68615	3945.34085
0.07255	518110.30562	4073.4534
0.07255	520328.16529	16428.84018
0.07326	542542.43458	4257.10007
0.07326	543684.06697	17152.00932
0.07397	552577.17298	4389.82001
0.07397	553490.23567	17682.74421
0.07468	575565.8848	4585.95438
0.07468	534743.08451	17790.84019
0.07539	633934.2523	19747.30427
0.07539	604556.49916	4791.63794
0.0761	631168.68908	4995.65866
0.0761	631453.34952	20111.66873
0.07682	661796.18258	5221.36307
0.07682	635324.33528	20590.97999
0.07753	650548.27295	21264.0338
0.07753	692198.98999	5449.58893
0.07824	733663.47644	23039.91858
0.07824	723757.24456	5685.53669
0.07895	769373.05304	5981.14906
0.07966	796508.00651	6208.24436
0.08037	816651.39852	6411.13016
0.08108	835540.69046	6611.86489
0.08179	877046.45551	6905.24773
0.0825	885337.26476	7071.03658
0.08322	911109.55329	7309.44294
0.08393	911374.01866	7445.99527
0.08464	925440.6032	7638.50229
0.08535	927665.89398	7843.75421
0.08606	936584.80844	7999.70981
0.08677	940737.3484	8136.19193
0.08748	948930.54719	8314.48623
0.08819	935753.85188	8424.38254
0.08891	933622.10918	8535.80412
0.08962	915224.66412	8594.415
0.09033	921296.87651	8767.10954
0.09104	893124.12955	8794.32932
0.09175	871524.61015	8871.59225
0.09246	852778.23519	8882.12742
0.09317	828536.12208	8919.19912
0.09388	796892.21669	8913.27573
0.0946	774734.06484	8956.45834
0.09531	761386.34949	9049.24905
0.09602	726485.53191	9013.98711
0.09673	702206.04811	8992.0749
0.09744	676849.11115	8955.01282
0.09815	649380.80508	8894.62211
0.09886	620229.51341	8811.59991
0.09957	601444.90719	8790.93047
0.10029	588361.6716	8824.55632
0.101	555829.42807	8706.29328
0.10171	541636.94008	8719.90308
0.10242	526393.27472	8720.46143
0.10313	520425.75837	8793.72123
0.10384	468690.38841	8490.6634
0.10455	472743.376	8667.69648
0.10526	453564.7371	8635.89238
0.10597	442961.26628	8680.1162
0.10669	436566.23563	8763.46568
0.1074	438902.98754	8904.43214
0.10811	427910.63608	8913.85584
0.10882	428340.77846	9035.60077
0.10953	433277.63681	9203.88556
0.11024	432266.43311	9311.84563
0.11095	447895.52654	9593.66378
0.11166	434347.37428	9570.9682
0.11238	429518.57847	9637.36621
0.11309	458929.74959	10074.84443
0.1138	460746.17815	10217.37125
0.11451	461283.43865	10363.25285
0.11522	470762.55088	10609.08168
